fips,County,State,Total_Confirmed,Total_Deaths
40109.0,Oklahoma,Oklahoma,27475831.0,330190.0
40065.0,Jackson,Oklahoma,1010793.0,16695.0
40027.0,Cleveland,Oklahoma,9660093.0,117241.0
40071.0,Kay,Oklahoma,1595157.0,32331.0
40119.0,Payne,Oklahoma,2797761.0,19254.0
40017.0,Canadian,Oklahoma,5222279.0,43768.0
40117.0,Pawnee,Oklahoma,550832.0,12664.0
40039.0,Custer,Oklahoma,1271892.0,24701.0
40051.0,Grady,Oklahoma,1857803.0,31345.0
40083.0,Logan,Oklahoma,1281751.0,14036.0
40087.0,McClain,Oklahoma,1677239.0,18890.0
40147.0,Washington,Oklahoma,1682978.0,38980.0
40049.0,Garvin,Oklahoma,1106046.0,19044.0
40101.0,Muskogee,Oklahoma,2969484.0,44837.0
40103.0,Noble,Oklahoma,423280.0,5125.0
40123.0,Pontotoc,Oklahoma,1526352.0,18779.0
40097.0,Mayes,Oklahoma,1326024.0,18788.0
40145.0,Wagoner,Oklahoma,2546510.0,35542.0
40001.0,Adair,Oklahoma,1026165.0,11783.0
40013.0,Bryan,Oklahoma,1920846.0,20232.0
40019.0,Carter,Oklahoma,1812062.0,27571.0
40037.0,Creek,Oklahoma,2179170.0,45219.0
40041.0,Delaware,Oklahoma,1501851.0,28646.0
40113.0,Osage,Oklahoma,1504968.0,21766.0
40125.0,Pottawatomie,Oklahoma,2584813.0,31916.0
40137.0,Stephens,Oklahoma,1471786.0,25150.0
40031.0,Comanche,Oklahoma,4126821.0,49809.0
40035.0,Craig,Oklahoma,651316.0,4641.0
40081.0,Lincoln,Oklahoma,1008210.0,20147.0
40111.0,Okmulgee,Oklahoma,1237564.0,20596.0
40115.0,Ottawa,Oklahoma,1299696.0,18597.0
40135.0,Sequoyah,Oklahoma,1330821.0,14540.0
40015.0,Caddo,Oklahoma,1265681.0,26288.0
40021.0,Cherokee,Oklahoma,1799951.0,18570.0
40023.0,Choctaw,Oklahoma,527338.0,6187.0
40077.0,Latimer,Oklahoma,268422.0,3547.0
40121.0,Pittsburg,Oklahoma,1458850.0,19697.0
40079.0,Le Flore,Oklahoma,1765363.0,18516.0
40105.0,Nowata,Oklahoma,357297.0,5419.0
40047.0,Garfield,Oklahoma,2448511.0,34105.0
40131.0,Rogers,Oklahoma,3312092.0,52670.0
40133.0,Seminole,Oklahoma,889807.0,17917.0
40139.0,Texas,Oklahoma,1295785.0,10093.0
40009.0,Beckham,Oklahoma,878227.0,14479.0
40033.0,Cotton,Oklahoma,204192.0,4762.0
40085.0,Love,Oklahoma,456985.0,4981.0
40055.0,Greer,Oklahoma,185188.0,7126.0
40005.0,Atoka,Oklahoma,584638.0,5800.0
40073.0,Kingfisher,Oklahoma,638454.0,9611.0
40075.0,Kiowa,Oklahoma,249605.0,6470.0
40153.0,Woodward,Oklahoma,1010030.0,8386.0
40053.0,Grant,Oklahoma,165739.0,2069.0
40093.0,Major,Oklahoma,295162.0,5207.0
40089.0,McCurtain,Oklahoma,1349530.0,28410.0
40141.0,Tillman,Oklahoma,243570.0,4889.0
40067.0,Jefferson,Oklahoma,207272.0,3744.0
40007.0,Beaver,Oklahoma,142124.0,1619.0
40043.0,Dewey,Oklahoma,167003.0,3068.0
40095.0,Marshall,Oklahoma,603861.0,5427.0
40099.0,Murray,Oklahoma,593450.0,9598.0
40107.0,Okfuskee,Oklahoma,566012.0,8360.0
40003.0,Alfalfa,Oklahoma,342143.0,1731.0
40069.0,Johnston,Oklahoma,422059.0,8532.0
40061.0,Haskell,Oklahoma,406974.0,4642.0
40091.0,McIntosh,Oklahoma,630464.0,14930.0
40151.0,Woods,Oklahoma,372268.0,4069.0
40059.0,Harper,Oklahoma,127587.0,1813.0
40025.0,Cimarron,Oklahoma,62406.0,406.0
40127.0,Pushmataha,Oklahoma,329810.0,5608.0
40011.0,Blaine,Oklahoma,316378.0,4312.0
40149.0,Washita,Oklahoma,327525.0,4716.0
40029.0,Coal,Oklahoma,216765.0,3837.0
40063.0,Hughes,Oklahoma,392567.0,7386.0
40045.0,Ellis,Oklahoma,108498.0,1187.0
40057.0,Harmon,Oklahoma,95996.0,1123.0
40129.0,Roger Mills,Oklahoma,118687.0,3188.0
42045.0,Delaware,Pennsylvania,15864219.0,545665.0
42127.0,Wayne,Pennsylvania,1078755.0,21993.0
42091.0,Montgomery,Pennsylvania,20504377.0,646797.0
42089.0,Monroe,Pennsylvania,4020489.0,111189.0
42101.0,Philadelphia,Pennsylvania,47862723.0,1357211.0
42017.0,Bucks,Pennsylvania,17189689.0,477569.0
42095.0,Northampton,Pennsylvania,10047585.0,252572.0
42103.0,Pike,Pennsylvania,1093426.0,19304.0
42029.0,Chester,Pennsylvania,11631966.0,292892.0
42041.0,Cumberland,Pennsylvania,5673069.0,155779.0
42125.0,Washington,Pennsylvania,4847486.0,82928.0
42003.0,Allegheny,Pennsylvania,28176157.0,583925.0
42077.0,Lehigh,Pennsylvania,11453210.0,297743.0
42079.0,Luzerne,Pennsylvania,9163636.0,257326.0
42007.0,Beaver,Pennsylvania,4364238.0,127796.0
42001.0,Adams,Pennsylvania,2602998.0,51812.0
42011.0,Berks,Pennsylvania,13597200.0,351629.0
42069.0,Lackawanna,Pennsylvania,5212721.0,170652.0
42133.0,York,Pennsylvania,12744599.0,239332.0
42071.0,Lancaster,Pennsylvania,15751151.0,400171.0
42075.0,Lebanon,Pennsylvania,4639564.0,88760.0
42129.0,Westmoreland,Pennsylvania,9394932.0,216735.0
42027.0,Centre,Pennsylvania,4695002.0,63653.0
42049.0,Erie,Pennsylvania,5831825.0,115934.0
42055.0,Franklin,Pennsylvania,4409212.0,109606.0
42105.0,Potter,Pennsylvania,314059.0,6523.0
42019.0,Butler,Pennsylvania,4803264.0,113406.0
42093.0,Montour,Pennsylvania,570947.0,17857.0
42037.0,Columbia,Pennsylvania,1648540.0,43827.0
42043.0,Dauphin,Pennsylvania,7458549.0,180080.0
42051.0,Fayette,Pennsylvania,3551737.0,82170.0
42085.0,Mercer,Pennsylvania,2715996.0,72863.0
42107.0,Schuylkill,Pennsylvania,4124613.0,123091.0
42021.0,Cambria,Pennsylvania,3981197.0,117385.0
42005.0,Armstrong,Pennsylvania,1666019.0,39677.0
42015.0,Bradford,Pennsylvania,1592043.0,26304.0
42025.0,Carbon,Pennsylvania,1715001.0,51416.0
42033.0,Clearfield,Pennsylvania,2231144.0,37693.0
42067.0,Juniata,Pennsylvania,615832.0,24692.0
42111.0,Somerset,Pennsylvania,2178994.0,55069.0
42059.0,Greene,Pennsylvania,898732.0,10464.0
42073.0,Lawrence,Pennsylvania,2118944.0,61440.0
42081.0,Lycoming,Pennsylvania,3162606.0,78820.0
42123.0,Warren,Pennsylvania,697124.0,26972.0
42013.0,Blair,Pennsylvania,3642971.0,91046.0
42039.0,Crawford,Pennsylvania,2083878.0,41162.0
42063.0,Indiana,Pennsylvania,1817381.0,50152.0
42115.0,Susquehanna,Pennsylvania,695733.0,21771.0
42097.0,Northumberland,Pennsylvania,2682208.0,105618.0
42023.0,Cameron,Pennsylvania,81983.0,2083.0
42031.0,Clarion,Pennsylvania,888720.0,24993.0
42061.0,Huntingdon,Pennsylvania,1465449.0,38447.0
42083.0,McKean,Pennsylvania,972901.0,18476.0
42099.0,Perry,Pennsylvania,1009298.0,26292.0
42109.0,Snyder,Pennsylvania,1008001.0,23908.0
42117.0,Tioga,Pennsylvania,841946.0,29601.0
42087.0,Mifflin,Pennsylvania,1502918.0,49536.0
42121.0,Venango,Pennsylvania,1104897.0,25626.0
42119.0,Union,Pennsylvania,1663709.0,24263.0
42009.0,Bedford,Pennsylvania,1300552.0,39179.0
42053.0,Forest,Pennsylvania,370953.0,5358.0
42035.0,Clinton,Pennsylvania,977930.0,17824.0
42113.0,Sullivan,Pennsylvania,109508.0,4993.0
42131.0,Wyoming,Pennsylvania,493878.0,15360.0
42057.0,Fulton,Pennsylvania,371768.0,4774.0
42047.0,Elk,Pennsylvania,764926.0,10828.0
42065.0,Jefferson,Pennsylvania,908805.0,25590.0
45019.0,Charleston,South Carolina,14449676.0,175327.0
45055.0,Kershaw,South Carolina,2414100.0,44387.0
45083.0,Spartanburg,South Carolina,12271980.0,242594.0
45057.0,Lancaster,South Carolina,3244545.0,51709.0
45013.0,Beaufort,South Carolina,5649038.0,67933.0
45063.0,Lexington,South Carolina,10467426.0,158064.0
45007.0,Anderson,South Carolina,7010133.0,161659.0
45045.0,Greenville,South Carolina,22484048.0,314463.0
45051.0,Horry,South Carolina,12575426.0,189595.0
45039.0,Fairfield,South Carolina,784938.0,27975.0
45017.0,Calhoun,South Carolina,435296.0,12420.0
45079.0,Richland,South Carolina,15188708.0,191470.0
45091.0,York,South Carolina,9344231.0,111453.0
45061.0,Lee,South Carolina,649181.0,23138.0
45001.0,Abbeville,South Carolina,782733.0,12659.0
45035.0,Dorchester,South Carolina,5674843.0,71492.0
45081.0,Saluda,South Carolina,593986.0,15558.0
45003.0,Aiken,South Carolina,5374183.0,72008.0
45015.0,Berkeley,South Carolina,5782765.0,67363.0
45027.0,Clarendon,South Carolina,1123309.0,42826.0
45031.0,Darlington,South Carolina,2651962.0,55984.0
45041.0,Florence,South Carolina,5765550.0,141698.0
45075.0,Orangeburg,South Carolina,3151051.0,83235.0
45077.0,Pickens,South Carolina,5677556.0,86777.0
45085.0,Sumter,South Carolina,3430863.0,67450.0
45033.0,Dillon,South Carolina,1372202.0,29103.0
45037.0,Edgefield,South Carolina,952923.0,13904.0
45047.0,Greenwood,South Carolina,2540790.0,54287.0
45053.0,Jasper,South Carolina,799185.0,15769.0
45069.0,Marlboro,South Carolina,1078884.0,16632.0
45071.0,Newberry,South Carolina,1582744.0,33576.0
45029.0,Colleton,South Carolina,1184867.0,41051.0
45023.0,Chester,South Carolina,1312126.0,23567.0
45043.0,Georgetown,South Carolina,2176022.0,44896.0
45073.0,Oconee,South Carolina,2943119.0,39877.0
45025.0,Chesterfield,South Carolina,1500498.0,34239.0
45067.0,Marion,South Carolina,1125233.0,33402.0
45087.0,Union,South Carolina,926511.0,23661.0
45089.0,Williamsburg,South Carolina,1330235.0,33967.0
45059.0,Laurens,South Carolina,2251566.0,53097.0
45011.0,Barnwell,South Carolina,820646.0,17641.0
45009.0,Bamberg,South Carolina,526497.0,18859.0
45005.0,Allendale,South Carolina,311454.0,5267.0
45021.0,Cherokee,South Carolina,1850283.0,47561.0
45049.0,Hampton,South Carolina,634549.0,17639.0
45065.0,McCormick,South Carolina,305246.0,7874.0
11001.0,District of Columbia,District of Columbia,16132393.0,435251.0
20091.0,Johnson,Kansas,18485940.0,230921.0
20209.0,Wyandotte,Kansas,7144377.0,107667.0
20015.0,Butler,Kansas,2342277.0,22699.0
20059.0,Franklin,Kansas,810339.0,11606.0
20045.0,Douglas,Kansas,2969681.0,23738.0
20057.0,Ford,Kansas,2248719.0,15994.0
20103.0,Leavenworth,Kansas,2499674.0,24697.0
20021.0,Cherokee,Kansas,812138.0,12271.0
20107.0,Linn,Kansas,260025.0,3110.0
20127.0,Morris,Kansas,180692.0,5578.0
20173.0,Sedgwick,Kansas,17905579.0,200403.0
20155.0,Reno,Kansas,2715129.0,40221.0
20161.0,Riley,Kansas,2123148.0,12835.0
20085.0,Jackson,Kansas,455596.0,4756.0
20123.0,Mitchell,Kansas,170237.0,2916.0
20011.0,Bourbon,Kansas,456192.0,5564.0
20111.0,Lyon,Kansas,1438971.0,27962.0
20043.0,Doniphan,Kansas,316429.0,4801.0
20149.0,Pottawatomie,Kansas,590109.0,7527.0
20207.0,Woodson,Kansas,67256.0,931.0
20037.0,Crawford,Kansas,1569659.0,23261.0
20133.0,Neosho,Kansas,555825.0,8305.0
20177.0,Shawnee,Kansas,5526128.0,107709.0
20087.0,Jefferson,Kansas,533929.0,9907.0
20191.0,Sumner,Kansas,657683.0,12305.0
20027.0,Clay,Kansas,257029.0,8378.0
20031.0,Coffey,Kansas,236977.0,7386.0
20063.0,Gove,Kansas,126635.0,6932.0
20079.0,Harvey,Kansas,1124473.0,18849.0
20113.0,McPherson,Kansas,1012209.0,22689.0
20139.0,Osage,Kansas,384761.0,5812.0
20143.0,Ottawa,Kansas,173064.0,2161.0
20121.0,Miami,Kansas,858990.0,10609.0
20055.0,Finney,Kansas,2256897.0,20621.0
20125.0,Montgomery,Kansas,1068549.0,15635.0
20185.0,Stafford,Kansas,113118.0,2931.0
20189.0,Stevens,Kansas,198551.0,2648.0
20005.0,Atchison,Kansas,523012.0,4691.0
20169.0,Saline,Kansas,1923090.0,36996.0
20009.0,Barton,Kansas,855951.0,11900.0
20019.0,Chautauqua,Kansas,82243.0,1431.0
20099.0,Labette,Kansas,835126.0,13196.0
20151.0,Pratt,Kansas,264035.0,7089.0
20029.0,Cloud,Kansas,313559.0,4330.0
20035.0,Cowley,Kansas,1201127.0,19905.0
20115.0,Marion,Kansas,329196.0,5928.0
20141.0,Osborne,Kansas,85222.0,1963.0
20073.0,Greenwood,Kansas,188614.0,2371.0
20089.0,Jewell,Kansas,66030.0,1446.0
20061.0,Geary,Kansas,1025283.0,10262.0
20157.0,Republic,Kansas,210534.0,4268.0
20197.0,Wabaunsee,Kansas,213145.0,3927.0
20129.0,Morton,Kansas,81719.0,2987.0
20007.0,Barber,Kansas,114296.0,1315.0
20163.0,Rooks,Kansas,203340.0,3490.0
20171.0,Scott,Kansas,204161.0,6381.0
20175.0,Seward,Kansas,1482461.0,11763.0
20051.0,Ellis,Kansas,1224504.0,20050.0
20075.0,Hamilton,Kansas,71228.0,162.0
20147.0,Phillips,Kansas,226483.0,7438.0
20093.0,Kearny,Kansas,189093.0,3288.0
20187.0,Stanton,Kansas,66297.0,1460.0
20041.0,Dickinson,Kansas,553644.0,11983.0
20183.0,Smith,Kansas,83297.0,732.0
20017.0,Chase,Kansas,93060.0,1064.0
20181.0,Sherman,Kansas,205599.0,3201.0
20205.0,Wilson,Kansas,302649.0,4736.0
20179.0,Sheridan,Kansas,139784.0,2235.0
20081.0,Haskell,Kansas,141403.0,1632.0
20047.0,Edwards,Kansas,86626.0,1944.0
20025.0,Clark,Kansas,83073.0,1934.0
20069.0,Gray,Kansas,204115.0,3800.0
20097.0,Kiowa,Kansas,81718.0,1282.0
20159.0,Rice,Kansas,325153.0,2227.0
20067.0,Grant,Kansas,338342.0,6089.0
20119.0,Meade,Kansas,167136.0,3122.0
20131.0,Nemaha,Kansas,486376.0,15796.0
20023.0,Cheyenne,Kansas,114593.0,3861.0
20077.0,Harper,Kansas,196257.0,5457.0
20137.0,Norton,Kansas,406635.0,8855.0
20013.0,Brown,Kansas,391369.0,10454.0
20053.0,Ellsworth,Kansas,378778.0,4747.0
20003.0,Anderson,Kansas,258102.0,3039.0
20135.0,Ness,Kansas,123119.0,5326.0
20033.0,Comanche,Kansas,52231.0,2605.0
20083.0,Hodgeman,Kansas,65649.0,2161.0
20101.0,Lane,Kansas,45056.0,1847.0
20195.0,Trego,Kansas,126170.0,1983.0
20145.0,Pawnee,Kansas,378582.0,3542.0
20201.0,Washington,Kansas,165941.0,3513.0
20001.0,Allen,Kansas,362041.0,3502.0
20193.0,Thomas,Kansas,358462.0,5079.0
20109.0,Logan,Kansas,96298.0,1017.0
20117.0,Marshall,Kansas,338925.0,7276.0
20049.0,Elk,Kansas,52975.0,817.0
20165.0,Rush,Kansas,135240.0,2320.0
20065.0,Graham,Kansas,82650.0,1882.0
20095.0,Kingman,Kansas,235931.0,4004.0
20105.0,Lincoln,Kansas,78149.0,1274.0
20167.0,Russell,Kansas,271212.0,7901.0
20039.0,Decatur,Kansas,87616.0,2377.0
20071.0,Greeley,Kansas,34516.0,179.0
20203.0,Wichita,Kansas,68284.0,958.0
20153.0,Rawlins,Kansas,114324.0,2038.0
20199.0,Wallace,Kansas,58461.0,648.0
29189.0,St. Louis,Missouri,32271853.0,752488.0
29077.0,Greene,Missouri,9992145.0,148259.0
29083.0,Henry,Missouri,647698.0,11568.0
29037.0,Cass,Missouri,2883578.0,33498.0
29019.0,Boone,Missouri,6116484.0,30518.0
29051.0,Cole,Missouri,3084802.0,38490.0
29095.0,Jackson,Missouri,12086961.0,140437.0
29183.0,St. Charles,Missouri,14718238.0,169281.0
29510.0,St. Louis city,Missouri,8190142.0,175525.0
29043.0,Christian,Missouri,2963244.0,27694.0
29069.0,Dunklin,Missouri,963408.0,11114.0
,Kansas City,Missouri,14546603.0,184741.0
29169.0,Pulaski,Missouri,1140740.0,15464.0
29201.0,Scott,Missouri,1512975.0,27238.0
29013.0,Bates,Missouri,414266.0,8326.0
29097.0,Jasper,Missouri,3133053.0,41299.0
29101.0,Johnson,Missouri,1550328.0,15567.0
29001.0,Adair,Missouri,792346.0,5894.0
29027.0,Callaway,Missouri,1620598.0,13811.0
29029.0,Camden,Missouri,1410711.0,28447.0
29047.0,Clay,Missouri,3291386.0,52448.0
29049.0,Clinton,Missouri,610947.0,20420.0
29107.0,Lafayette,Missouri,988046.0,17813.0
29135.0,Moniteau,Missouri,609983.0,9696.0
29157.0,Perry,Missouri,753600.0,8894.0
29187.0,St. Francois,Missouri,2844850.0,33744.0
29213.0,Taney,Missouri,1873267.0,30715.0
29031.0,Cape Girardeau,Missouri,3109516.0,43630.0
29071.0,Franklin,Missouri,3244005.0,55567.0
29099.0,Jefferson,Missouri,7423051.0,76528.0
29155.0,Pemiscot,Missouri,543646.0,11333.0
29053.0,Cooper,Missouri,630145.0,7839.0
29119.0,McDonald,Missouri,990751.0,12315.0
29139.0,Montgomery,Missouri,294209.0,3676.0
29145.0,Newton,Missouri,1801378.0,24841.0
29165.0,Platte,Missouri,1275892.0,14653.0
29173.0,Ralls,Missouri,322930.0,3427.0
29175.0,Randolph,Missouri,789162.0,8631.0
29205.0,Shelby,Missouri,177346.0,1945.0
29015.0,Benton,Missouri,545844.0,9282.0
29017.0,Bollinger,Missouri,385089.0,4183.0
29035.0,Carter,Missouri,180716.0,3235.0
29207.0,Stoddard,Missouri,862501.0,14143.0
29005.0,Atchison,Missouri,133162.0,1789.0
29009.0,Barry,Missouri,927968.0,14673.0
29021.0,Buchanan,Missouri,3640882.0,56245.0
29041.0,Chariton,Missouri,200085.0,1853.0
29113.0,Lincoln,Missouri,1804729.0,12621.0
29159.0,Pettis,Missouri,1743511.0,24669.0
29177.0,Ray,Missouri,586657.0,7832.0
29229.0,Wright,Missouri,537042.0,9716.0
29181.0,Ripley,Missouri,337887.0,4606.0
29219.0,Warren,Missouri,994587.0,9232.0
29039.0,Cedar,Missouri,332400.0,5717.0
29055.0,Crawford,Missouri,792565.0,10792.0
29117.0,Livingston,Missouri,573348.0,12555.0
29121.0,Macon,Missouri,468941.0,4433.0
29125.0,Maries,Missouri,206668.0,2594.0
29141.0,Morgan,Missouri,591281.0,12561.0
29151.0,Osage,Missouri,514353.0,4434.0
29163.0,Pike,Missouri,561671.0,7583.0
29179.0,Reynolds,Missouri,157809.0,1193.0
29209.0,Stone,Missouri,812273.0,13837.0
29225.0,Webster,Missouri,1205562.0,17658.0
29081.0,Harrison,Missouri,277306.0,4043.0
29186.0,Ste. Genevieve,Missouri,569889.0,4674.0
29023.0,Butler,Missouri,1338096.0,12659.0
29025.0,Caldwell,Missouri,250648.0,3813.0
29063.0,DeKalb,Missouri,348940.0,8923.0
29073.0,Gasconade,Missouri,434400.0,14150.0
29091.0,Howell,Missouri,1153146.0,14708.0
29143.0,New Madrid,Missouri,704349.0,14658.0
29045.0,Clark,Missouri,201056.0,2298.0
29115.0,Linn,Missouri,359426.0,4942.0
29195.0,Saline,Missouri,956198.0,11931.0
29147.0,Nodaway,Missouri,912768.0,8207.0
29075.0,Gentry,Missouri,273838.0,7535.0
29123.0,Madison,Missouri,518001.0,4790.0
29161.0,Phelps,Missouri,1219368.0,39173.0
29227.0,Worth,Missouri,52356.0,469.0
29059.0,Dallas,Missouri,423725.0,8268.0
29089.0,Howard,Missouri,316508.0,2159.0
29149.0,Oregon,Missouri,264870.0,1284.0
29167.0,Polk,Missouri,1163029.0,13586.0
29199.0,Scotland,Missouri,93245.0,1178.0
29221.0,Washington,Missouri,846068.0,15645.0
29185.0,St. Clair,Missouri,240779.0,2239.0
29217.0,Vernon,Missouri,585685.0,12288.0
29003.0,Andrew,Missouri,575645.0,6134.0
29093.0,Iron,Missouri,247198.0,1663.0
29061.0,Daviess,Missouri,225785.0,3506.0
29087.0,Holt,Missouri,142636.0,3707.0
29131.0,Miller,Missouri,867845.0,16853.0
29111.0,Lewis,Missouri,305942.0,4197.0
29127.0,Marion,Missouri,1124210.0,14530.0
29007.0,Audrain,Missouri,863110.0,16638.0
29033.0,Carroll,Missouri,317772.0,6713.0
29133.0,Mississippi,Missouri,480861.0,7850.0
29109.0,Lawrence,Missouri,1133450.0,24847.0
29211.0,Sullivan,Missouri,293872.0,4071.0
29105.0,Laclede,Missouri,1139791.0,23100.0
29065.0,Dent,Missouri,328215.0,5284.0
29197.0,Schuyler,Missouri,98692.0,1485.0
29079.0,Grundy,Missouri,328431.0,10587.0
29137.0,Monroe,Missouri,283838.0,3185.0
29203.0,Shannon,Missouri,199123.0,3886.0
29215.0,Texas,Missouri,618260.0,7311.0
29067.0,Douglas,Missouri,317102.0,8957.0
29129.0,Mercer,Missouri,84154.0,582.0
29171.0,Putnam,Missouri,112704.0,1199.0
29103.0,Knox,Missouri,104040.0,777.0
29011.0,Barton,Missouri,383362.0,4367.0
29057.0,Dade,Missouri,222079.0,8789.0
29153.0,Ozark,Missouri,213950.0,4993.0
29223.0,Wayne,Missouri,322453.0,3597.0
,Joplin,Missouri,2005815.0,35440.0
29085.0,Hickory,Missouri,213315.0,4331.0
50003.0,Bennington,Vermont,516019.0,3449.0
50007.0,Chittenden,Vermont,2042778.0,37098.0
50023.0,Washington,Vermont,522867.0,4401.0
50027.0,Windsor,Vermont,386436.0,3758.0
50017.0,Orange,Vermont,203678.0,753.0
50001.0,Addison,Vermont,283726.0,2612.0
50021.0,Rutland,Vermont,546683.0,5029.0
50011.0,Franklin,Vermont,510839.0,12045.0
50025.0,Windham,Vermont,370146.0,4529.0
50005.0,Caledonia,Vermont,243404.0,1709.0
50019.0,Orleans,Vermont,292421.0,2641.0
50015.0,Lamoille,Vermont,216740.0,957.0
50013.0,Grand Isle,Vermont,54306.0,382.0
50009.0,Essex,Vermont,69577.0,387.0
51059.0,Fairfax,Virginia,24483057.0,404987.0
51810.0,Virginia Beach city,Virginia,10658615.0,114473.0
51107.0,Loudoun,Virginia,8525977.0,95785.0
51013.0,Arlington,Virginia,4858211.0,98985.0
51510.0,Alexandria city,Virginia,3901986.0,49962.0
51085.0,Hanover,Virginia,2377238.0,48618.0
51095.0,James City,Virginia,1367255.0,22320.0
51147.0,Prince Edward,Virginia,676555.0,10882.0
51153.0,Prince William,Virginia,14369346.0,165909.0
51660.0,Harrisonburg city,Virginia,2173859.0,31012.0
51041.0,Chesterfield,Virginia,8418662.0,124393.0
51177.0,Spotsylvania,Virginia,3012631.0,39067.0
51179.0,Stafford,Virginia,3350430.0,22486.0
51199.0,York,Virginia,1068351.0,14085.0
51540.0,Charlottesville city,Virginia,1251009.0,18461.0
51075.0,Goochland,Virginia,430008.0,6912.0
51087.0,Henrico,Virginia,7716756.0,199110.0
51830.0,Williamsburg city,Virginia,228035.0,4786.0
51036.0,Charles City,Virginia,145272.0,4897.0
51760.0,Richmond city,Virginia,5383505.0,76311.0
51001.0,Accomack,Virginia,1026504.0,15398.0
51073.0,Gloucester,Virginia,643556.0,12240.0
51700.0,Newport News city,Virginia,4130279.0,61887.0
51710.0,Norfolk city,Virginia,5467630.0,75556.0
51740.0,Portsmouth city,Virginia,2795527.0,56856.0
51003.0,Albemarle,Virginia,1724645.0,23756.0
51023.0,Botetourt,Virginia,745859.0,11026.0
51067.0,Franklin,Virginia,1211134.0,19680.0
51093.0,Isle of Wight,Virginia,945053.0,20092.0
51117.0,Mecklenburg,Virginia,747428.0,23975.0
51800.0,Suffolk city,Virginia,2427058.0,60449.0
51009.0,Amherst,Virginia,866957.0,9380.0
51019.0,Bedford,Virginia,1900981.0,26961.0
51047.0,Culpeper,Virginia,1516652.0,18794.0
51065.0,Fluvanna,Virginia,528966.0,6822.0
51105.0,Lee,Virginia,730718.0,13510.0
51109.0,Louisa,Virginia,584242.0,8622.0
51165.0,Rockingham,Virginia,2100750.0,31887.0
51590.0,Danville city,Virginia,1353251.0,39022.0
51163.0,Rockbridge,Virginia,419896.0,11452.0
51550.0,Chesapeake city,Virginia,6248105.0,82087.0
51083.0,Halifax,Virginia,798152.0,21009.0
51069.0,Frederick,Virginia,2301461.0,26420.0
51630.0,Fredericksburg city,Virginia,650916.0,6662.0
51113.0,Madison,Virginia,183498.0,4102.0
51683.0,Manassas city,Virginia,1543183.0,16842.0
51115.0,Mathews,Virginia,174369.0,3102.0
51125.0,Nelson,Virginia,251897.0,3250.0
51135.0,Nottoway,Virginia,577055.0,15031.0
51137.0,Orange,Virginia,643900.0,10141.0
51161.0,Roanoke,Virginia,2437159.0,37934.0
51171.0,Shenandoah,Virginia,1312880.0,44339.0
51007.0,Amelia,Virginia,262032.0,8357.0
51061.0,Fauquier,Virginia,1426784.0,20126.0
51079.0,Greene,Virginia,375251.0,4794.0
51650.0,Hampton city,Virginia,3045551.0,45431.0
51099.0,King George,Virginia,487229.0,5914.0
51680.0,Lynchburg city,Virginia,2306688.0,39057.0
51131.0,Northampton,Virginia,280510.0,16064.0
51143.0,Pittsylvania,Virginia,1639574.0,22389.0
51735.0,Poquoson city,Virginia,241911.0,4305.0
51149.0,Prince George,Virginia,1081358.0,7533.0
51750.0,Radford city,Virginia,691171.0,5388.0
51175.0,Southampton,Virginia,645430.0,19279.0
51187.0,Warren,Virginia,878141.0,17361.0
51191.0,Washington,Virginia,1468032.0,31142.0
51520.0,Bristol city,Virginia,447204.0,9434.0
51640.0,Galax city,Virginia,391353.0,18468.0
51770.0,Roanoke city,Virginia,2658487.0,54892.0
51670.0,Hopewell city,Virginia,745955.0,17887.0
51103.0,Lancaster,Virginia,215594.0,3856.0
51121.0,Montgomery,Virginia,2734950.0,24071.0
51127.0,New Kent,Virginia,434006.0,4581.0
51133.0,Northumberland,Virginia,230843.0,6045.0
51145.0,Powhatan,Virginia,545977.0,4583.0
51005.0,Alleghany,Virginia,390410.0,13571.0
51081.0,Greensville,Virginia,554727.0,9136.0
51685.0,Manassas Park city,Virginia,448904.0,4515.0
51185.0,Tazewell,Virginia,1071150.0,17640.0
51840.0,Winchester city,Virginia,876072.0,11779.0
51197.0,Wythe,Virginia,753157.0,20103.0
51089.0,Henry,Virginia,1430380.0,34992.0
51101.0,King William,Virginia,340397.0,3679.0
51730.0,Petersburg city,Virginia,1123009.0,24663.0
51173.0,Smyth,Virginia,873768.0,27299.0
51025.0,Brunswick,Virginia,412192.0,6262.0
51029.0,Buckingham,Virginia,726542.0,9206.0
51031.0,Campbell,Virginia,1332243.0,22801.0
51035.0,Carroll,Virginia,796396.0,22987.0
51043.0,Clarke,Virginia,269359.0,4988.0
51620.0,Franklin city,Virginia,364092.0,9962.0
51097.0,King and Queen,Virginia,116015.0,2075.0
51139.0,Page,Virginia,640024.0,20935.0
51181.0,Surry,Virginia,131213.0,2867.0
51820.0,Waynesboro city,Virginia,690069.0,9875.0
51015.0,Augusta,Virginia,1723589.0,20366.0
51183.0,Sussex,Virginia,405571.0,7527.0
51049.0,Cumberland,Virginia,146847.0,2563.0
51775.0,Salem city,Virginia,652485.0,13988.0
51530.0,Buena Vista city,Virginia,264199.0,5155.0
51033.0,Caroline,Virginia,720983.0,9890.0
51595.0,Emporia city,Virginia,228907.0,15212.0
51678.0,Lexington city,Virginia,338688.0,7792.0
51155.0,Pulaski,Virginia,768316.0,17405.0
